Date,Open,High,Low,Close*,Adj Close**,Volume
"Mar 27, 1995",500.97,503.2,500.93,503.2,503.2,"296,270,000"
"Mar 24, 1995",496.07,500.97,496.07,500.97,500.97,"358,370,000"
"Mar 23, 1995",495.67,496.77,494.19,495.95,495.95,"318,530,000"
"Mar 22, 1995",495.07,495.67,493.67,495.67,495.67,"313,120,000"
"Mar 21, 1995",496.15,499.19,494.04,495.07,495.07,"367,110,000"
"Mar 20, 1995",495.52,496.61,495.27,496.14,496.14,"301,740,000"
"Mar 17, 1995",495.43,496.67,494.95,495.52,495.52,"417,380,000"
"Mar 16, 1995",491.87,495.74,491.78,495.41,495.41,"336,670,000"
"Mar 15, 1995",492.89,492.89,490.83,491.88,491.88,"309,540,000"
"Mar 14, 1995",490.05,493.69,490.05,492.89,492.89,"346,160,000"
"Mar 13, 1995",489.57,491.28,489.35,490.05,490.05,"275,280,000"
"Mar 10, 1995",483.16,490.37,483.16,489.57,489.57,"382,940,000"
"Mar 09, 1995",483.14,483.74,482.05,483.16,483.16,"319,320,000"
"Mar 08, 1995",482.12,484.08,481.57,483.14,483.14,"349,780,000"
"Mar 07, 1995",485.63,485.63,479.7,482.12,482.12,"355,550,000"
"Mar 06, 1995",485.42,485.7,481.52,485.63,485.63,"298,870,000"
"Mar 03, 1995",485.13,485.42,483.07,485.42,485.42,"330,840,000"
"Mar 02, 1995",485.65,485.71,483.19,485.13,485.13,"330,030,000"
"Mar 01, 1995",487.39,487.83,484.92,485.65,485.65,"362,600,000"
"Feb 28, 1995",483.81,487.44,483.77,487.39,487.39,"317,220,000"
"Feb 27, 1995",488.26,488.26,483.18,483.81,483.81,"285,790,000"
"Feb 24, 1995",486.82,488.28,485.7,488.11,488.11,"302,930,000"
"Feb 23, 1995",485.07,489.19,485.07,486.91,486.91,"394,280,000"
"Feb 22, 1995",482.74,486.15,482.45,485.07,485.07,"339,460,000"
"Feb 21, 1995",481.95,483.26,481.94,482.72,482.72,"308,090,000"
"Feb 17, 1995",485.15,485.22,481.97,481.97,481.97,"347,970,000"
"Feb 16, 1995",484.56,485.22,483.05,485.22,485.22,"360,990,000"
"Feb 15, 1995",482.55,485.54,481.77,484.54,484.54,"378,040,000"
"Feb 14, 1995",481.65,482.94,480.89,482.55,482.55,"300,720,000"
"Feb 13, 1995",481.46,482.86,481.07,481.65,481.65,"256,270,000"
"Feb 10, 1995",480.19,481.96,479.53,481.46,481.46,"295,600,000"
"Feb 09, 1995",481.19,482,479.91,480.19,480.19,"325,570,000"
"Feb 08, 1995",480.81,482.6,480.4,481.19,481.19,"318,430,000"
"Feb 07, 1995",481.14,481.32,479.69,480.81,480.81,"314,660,000"
"Feb 06, 1995",478.64,481.95,478.36,481.14,481.14,"325,660,000"
"Feb 03, 1995",472.78,479.91,472.78,478.65,478.65,"441,000,000"
"Feb 02, 1995",470.4,472.79,469.95,472.79,472.79,"322,110,000"
"Feb 01, 1995",470.42,472.75,469.29,470.4,470.4,"395,310,000"
"Jan 31, 1995",468.51,471.03,468.18,470.42,470.42,"411,590,000"
"Jan 30, 1995",470.39,470.52,467.49,468.51,468.51,"318,550,000"
"Jan 27, 1995",468.32,471.36,468.32,470.39,470.39,"339,510,000"
"Jan 26, 1995",467.44,468.62,466.9,468.32,468.32,"304,730,000"
"Jan 25, 1995",465.86,469.51,464.4,467.44,467.44,"342,610,000"
"Jan 24, 1995",465.81,466.88,465.47,465.86,465.86,"315,430,000"
"Jan 23, 1995",464.78,466.23,461.14,465.82,465.82,"325,830,000"
"Jan 20, 1995",466.95,466.99,463.99,464.78,464.78,"378,190,000"
"Jan 19, 1995",469.72,469.72,466.4,466.95,466.95,"297,220,000"
"Jan 18, 1995",470.05,470.43,468.03,469.71,469.71,"344,660,000"
"Jan 17, 1995",469.38,470.15,468.19,470.05,470.05,"331,520,000"
"Jan 16, 1995",465.97,470.39,465.97,469.38,469.38,"315,810,000"
"Jan 13, 1995",461.64,466.43,461.64,465.97,465.97,"336,740,000"
"Jan 12, 1995",461.64,461.93,460.63,461.64,461.64,"313,040,000"
"Jan 11, 1995",461.68,463.61,458.65,461.66,461.66,"346,310,000"
"Jan 10, 1995",460.9,464.59,460.9,461.68,461.68,"352,450,000"
"Jan 09, 1995",460.67,461.77,459.74,460.83,460.83,"278,790,000"
"Jan 06, 1995",460.38,462.49,459.47,460.68,460.68,"308,070,000"
"Jan 05, 1995",460.73,461.3,459.75,460.34,460.34,"309,050,000"
"Jan 04, 1995",459.13,460.72,457.56,460.71,460.71,"319,510,000"
"Jan 03, 1995",459.21,459.27,457.2,459.11,459.11,"262,450,000"
"Dec 30, 1994",461.17,462.12,459.24,459.27,459.27,"256,260,000"
"Dec 29, 1994",460.92,461.81,460.36,461.17,461.17,"250,650,000"
"Dec 28, 1994",462.47,462.49,459,460.86,460.86,"246,260,000"
"Dec 27, 1994",459.85,462.73,459.85,462.47,462.47,"211,180,000"
"Dec 23, 1994",459.7,461.32,459.39,459.83,459.83,"196,540,000"
"Dec 22, 1994",459.62,461.21,459.33,459.68,459.68,"340,330,000"
"Dec 21, 1994",457.24,461.7,457.17,459.61,459.61,"379,130,000"
"Dec 20, 1994",458.08,458.45,456.37,457.1,457.1,"326,530,000"
"Dec 19, 1994",458.78,458.78,456.64,457.91,457.91,"271,850,000"
"Dec 16, 1994",455.35,458.8,455.35,458.8,458.8,"481,860,000"
"Dec 15, 1994",454.97,456.84,454.5,455.34,455.34,"332,790,000"
"Dec 14, 1994",450.05,456.16,450.05,454.97,454.97,"355,000,000"
"Dec 13, 1994",449.52,451.69,449.43,450.15,450.15,"307,110,000"
"Dec 12, 1994",446.95,449.48,445.62,449.47,449.47,"285,730,000"
"Dec 09, 1994",445.45,446.98,442.88,446.96,446.96,"336,440,000"
"Dec 08, 1994",451.23,452.06,444.59,445.45,445.45,"362,290,000"
"Dec 07, 1994",453.11,453.11,450.01,451.23,451.23,"283,490,000"
"Dec 06, 1994",453.29,453.93,450.35,453.11,453.11,"298,930,000"
"Dec 05, 1994",453.3,455.04,452.06,453.32,453.32,"258,490,000"
"Dec 02, 1994",448.92,453.31,448,453.3,453.3,"284,750,000"
"Dec 01, 1994",453.55,453.91,447.97,448.92,448.92,"285,920,000"
"Nov 30, 1994",455.17,457.13,453.27,453.69,453.69,"298,650,000"
"Nov 29, 1994",454.23,455.17,452.14,455.17,455.17,"286,620,000"
"Nov 28, 1994",452.26,454.19,451.04,454.16,454.16,"265,480,000"
"Nov 25, 1994",449.94,452.87,449.94,452.29,452.29,"118,290,000"
"Nov 23, 1994",450.01,450.61,444.18,449.93,449.93,"430,760,000"
"Nov 22, 1994",457.95,458.03,450.08,450.09,450.09,"387,270,000"
"Nov 21, 1994",461.69,463.41,457.55,458.3,458.3,"293,030,000"
"Nov 18, 1994",463.6,463.84,460.25,461.47,461.47,"356,730,000"
"Nov 17, 1994",465.71,465.83,461.47,463.57,463.57,"323,190,000"
"Nov 16, 1994",465.06,466.25,464.28,465.62,465.62,"296,980,000"
"Nov 15, 1994",466.04,468.51,462.95,465.03,465.03,"336,450,000"
"Nov 14, 1994",462.44,466.29,462.35,466.04,466.04,"260,380,000"
"Nov 11, 1994",464.17,464.17,461.45,462.35,462.35,"220,800,000"
"Nov 10, 1994",465.4,467.79,463.73,464.37,464.37,"280,910,000"
"Nov 09, 1994",465.65,469.95,463.46,465.4,465.4,"337,780,000"
"Nov 08, 1994",463.08,467.54,463.07,465.65,465.65,"290,860,000"
"Nov 07, 1994",462.31,463.56,461.25,463.07,463.07,"255,030,000"
"Nov 04, 1994",467.96,469.28,462.28,462.28,462.28,"280,560,000"
"Nov 03, 1994",466.5,468.64,466.4,467.91,467.91,"285,170,000"
"Nov 02, 1994",468.41,470.92,466.36,466.51,466.51,"331,360,000"
"Nov 01, 1994",472.26,472.26,467.64,468.42,468.42,"314,940,000"
"Oct 31, 1994",473.76,474.74,472.33,472.35,472.35,"302,820,000"
"Oct 28, 1994",465.84,473.78,465.8,473.77,473.77,"381,450,000"
"Oct 27, 1994",462.68,465.85,462.62,465.85,465.85,"327,790,000"
"Oct 26, 1994",461.55,463.77,461.22,462.62,462.62,"322,570,000"
"Oct 25, 1994",460.83,461.95,458.26,461.53,461.53,"326,110,000"
"Oct 24, 1994",464.89,466.37,460.8,460.83,460.83,"282,800,000"
"Oct 21, 1994",466.69,466.69,463.83,464.89,464.89,"315,310,000"
"Oct 20, 1994",470.37,470.37,465.39,466.85,466.85,"331,460,000"
"Oct 19, 1994",467.69,471.43,465.96,470.28,470.28,"317,030,000"
"Oct 18, 1994",469.02,469.19,466.54,467.66,467.66,"259,730,000"
"Oct 17, 1994",469.11,469.88,468.16,468.96,468.96,"238,490,000"
"Oct 14, 1994",467.78,469.53,466.11,469.1,469.1,"251,770,000"
"Oct 13, 1994",465.56,471.3,465.56,467.79,467.79,"337,900,000"
"Oct 12, 1994",465.78,466.7,464.79,465.47,465.47,"269,550,000"
"Oct 11, 1994",459.04,466.34,459.04,465.79,465.79,"355,540,000"
"Oct 10, 1994",455.12,459.29,455.12,459.04,459.04,"213,110,000"
"Oct 07, 1994",452.37,455.67,452.13,455.1,455.1,"284,230,000"
"Oct 06, 1994",453.52,454.49,452.13,452.36,452.36,"272,620,000"
"Oct 05, 1994",454.59,454.59,449.27,453.52,453.52,"359,670,000"
"Oct 04, 1994",461.77,462.46,454.03,454.59,454.59,"325,620,000"
"Oct 03, 1994",462.69,463.31,460.33,461.74,461.74,"269,130,000"
"Sep 30, 1994",462.27,465.3,461.91,462.71,462.71,"291,900,000"
"Sep 29, 1994",464.84,464.84,461.51,462.24,462.24,"302,280,000"
"Sep 28, 1994",462.1,465.55,462.1,464.84,464.84,"330,020,000"
"Sep 27, 1994",460.82,462.75,459.83,462.05,462.05,"290,330,000"
"Sep 26, 1994",459.65,460.87,459.31,460.82,460.82,"272,530,000"
"Sep 23, 1994",461.27,462.14,459.01,459.67,459.67,"300,060,000"
"Sep 22, 1994",461.45,463.22,460.96,461.27,461.27,"305,210,000"
"Sep 21, 1994",463.42,464.01,458.47,461.46,461.46,"351,830,000"
"Sep 20, 1994",470.83,470.83,463.36,463.36,463.36,"326,050,000"
"Sep 19, 1994",471.21,473.15,470.68,470.85,470.85,"277,110,000"
"Sep 16, 1994",474.81,474.81,470.06,471.19,471.19,"410,750,000"
"Sep 15, 1994",468.8,474.81,468.79,474.81,474.81,"281,920,000"
"Sep 14, 1994",467.55,468.86,466.82,468.8,468.8,"297,480,000"
"Sep 13, 1994",466.27,468.76,466.27,467.51,467.51,"293,370,000"
"Sep 12, 1994",468.18,468.42,466.15,466.21,466.21,"244,680,000"
"Sep 09, 1994",473.13,473.13,466.55,468.18,468.18,"293,360,000"
"Sep 08, 1994",470.96,473.4,470.86,473.14,473.14,"295,010,000"
"Sep 07, 1994",471.86,472.41,470.2,470.99,470.99,"290,330,000"
"Sep 06, 1994",471,471.92,469.64,471.86,471.86,"199,670,000"
"Sep 02, 1994",473.2,474.89,470.67,470.99,470.99,"216,150,000"
"Sep 01, 1994",475.49,475.49,471.74,473.17,473.17,"282,830,000"
"Aug 31, 1994",476.07,477.59,474.43,475.49,475.49,"354,650,000"
"Aug 30, 1994",474.59,476.61,473.56,476.07,476.07,"294,520,000"
"Aug 29, 1994",473.89,477.14,473.89,474.59,474.59,"266,080,000"
"Aug 26, 1994",468.08,474.65,468.08,473.8,473.8,"305,120,000"
"Aug 25, 1994",469.07,470.12,467.64,468.08,468.08,"284,230,000"
"Aug 24, 1994",464.51,469.05,464.51,469.03,469.03,"310,510,000"
"Aug 23, 1994",462.39,466.58,462.39,464.51,464.51,"307,240,000"
"Aug 22, 1994",463.61,463.61,461.46,462.32,462.32,"235,870,000"
"Aug 19, 1994",463.25,464.37,461.81,463.68,463.68,"276,630,000"
"Aug 18, 1994",465.1,465.1,462.3,463.17,463.17,"287,330,000"
"Aug 17, 1994",465.11,465.91,464.57,465.17,465.17,"309,250,000"
"Aug 16, 1994",461.22,465.2,459.89,465.01,465.01,"306,640,000"
"Aug 15, 1994",461.97,463.34,461.21,461.23,461.23,"223,210,000"
"Aug 12, 1994",458.88,462.27,458.88,461.94,461.94,"249,280,000"
"Aug 11, 1994",460.31,461.41,456.88,458.88,458.88,"275,690,000"
"Aug 10, 1994",457.98,460.48,457.98,460.3,460.3,"279,500,000"
"Aug 09, 1994",457.89,458.16,456.66,457.92,457.92,"259,140,000"
"Aug 08, 1994",457.08,458.3,457.01,457.89,457.89,"217,680,000"
"Aug 05, 1994",458.34,458.34,456.08,457.09,457.09,"230,270,000"
"Aug 04, 1994",461.45,461.49,458.4,458.4,458.4,"289,150,000"
"Aug 03, 1994",460.65,461.46,459.51,461.45,461.45,"283,840,000"
"Aug 02, 1994",461.01,462.77,459.7,460.56,460.56,"294,740,000"
"Aug 01, 1994",458.28,461.01,458.08,461.01,461.01,"258,180,000"
"Jul 29, 1994",454.25,459.33,454.25,458.26,458.26,"269,560,000"
"Jul 28, 1994",452.57,454.93,452.3,454.24,454.24,"245,990,000"
"Jul 27, 1994",453.36,453.38,451.36,452.57,452.57,"251,680,000"
"Jul 26, 1994",454.25,454.25,452.78,453.36,453.36,"232,670,000"
"Jul 25, 1994",453.1,454.32,452.76,454.25,454.25,"213,470,000"
"Jul 22, 1994",452.61,454.03,452.33,453.11,453.11,"261,600,000"
"Jul 21, 1994",451.6,453.22,451,452.61,452.61,"292,120,000"
"Jul 20, 1994",453.89,454.16,450.69,451.6,451.6,"267,840,000"
"Jul 19, 1994",455.22,455.3,453.86,453.86,453.86,"251,530,000"
"Jul 18, 1994",454.41,455.71,453.26,455.22,455.22,"227,460,000"
"Jul 15, 1994",453.28,454.33,452.8,454.16,454.16,"275,860,000"
"Jul 14, 1994",448.73,454.33,448.73,453.41,453.41,"322,330,000"
"Jul 13, 1994",448.03,450.06,447.97,448.73,448.73,"265,840,000"
"Jul 12, 1994",448.02,448.16,444.65,447.95,447.95,"252,250,000"
"Jul 11, 1994",449.56,450.24,445.27,448.06,448.06,"222,970,000"
"Jul 08, 1994",448.38,449.75,446.53,449.55,449.55,"236,520,000"
"Jul 07, 1994",446.15,448.64,446.15,448.38,448.38,"259,740,000"
"Jul 06, 1994",446.29,447.28,444.18,446.13,446.13,"236,230,000"
"Jul 05, 1994",446.2,447.62,445.14,446.37,446.37,"195,410,000"
"Jul 01, 1994",444.27,446.45,443.58,446.2,446.2,"199,030,000"
"Jun 30, 1994",447.63,448.61,443.66,444.27,444.27,"293,410,000"
"Jun 29, 1994",446.05,449.83,446.04,447.63,447.63,"264,430,000"
"Jun 28, 1994",447.36,448.47,443.08,446.07,446.07,"267,740,000"
"Jun 27, 1994",442.78,447.76,439.83,447.31,447.31,"250,080,000"
"Jun 24, 1994",449.63,449.63,442.51,442.8,442.8,"261,260,000"
"Jun 23, 1994",453.09,454.16,449.43,449.63,449.63,"256,480,000"
"Jun 22, 1994",451.4,453.91,451.4,453.09,453.09,"251,110,000"
"Jun 21, 1994",455.48,455.48,449.45,451.34,451.34,"298,730,000"
"Jun 20, 1994",458.45,458.45,454.46,455.48,455.48,"229,520,000"
"Jun 17, 1994",461.93,462.16,458.44,458.45,458.45,"373,450,000"
"Jun 16, 1994",460.61,461.93,459.8,461.93,461.93,"256,390,000"
"Jun 15, 1994",462.38,463.23,459.95,460.61,460.61,"269,740,000"
"Jun 14, 1994",459.1,462.52,459.1,462.37,462.37,"288,550,000"
"Jun 13, 1994",458.67,459.36,457.18,459.1,459.1,"243,640,000"
"Jun 10, 1994",457.86,459.48,457.36,458.67,458.67,"222,480,000"
"Jun 09, 1994",457.06,457.87,455.86,457.86,457.86,"252,870,000"
"Jun 08, 1994",458.21,459.74,455.43,457.06,457.06,"256,000,000"
"Jun 07, 1994",458.88,459.46,457.65,458.21,458.21,"234,680,000"
"Jun 06, 1994",460.13,461.87,458.85,458.88,458.88,"259,080,000"
"Jun 03, 1994",457.65,460.86,456.27,460.13,460.13,"271,490,000"
"Jun 02, 1994",457.62,458.5,457.26,457.65,457.65,"271,630,000"
"Jun 01, 1994",456.5,458.29,453.99,457.63,457.63,"279,910,000"
"May 31, 1994",457.32,457.61,455.16,456.5,456.5,"216,700,000"
"May 27, 1994",457.03,457.33,454.67,457.33,457.33,"186,430,000"
"May 26, 1994",456.33,457.77,455.79,457.06,457.06,"255,740,000"
"May 25, 1994",454.84,456.34,452.2,456.34,456.34,"254,420,000"
"May 24, 1994",453.21,456.77,453.21,454.81,454.81,"280,040,000"
"May 23, 1994",454.92,454.92,451.79,453.2,453.2,"249,420,000"
"May 20, 1994",456.48,456.48,454.22,454.92,454.92,"295,180,000"
"May 19, 1994",453.69,456.88,453,456.48,456.48,"303,680,000"
"May 18, 1994",449.39,454.45,448.87,453.69,453.69,"337,670,000"
"May 17, 1994",444.49,449.37,443.7,449.37,449.37,"311,280,000"
"May 16, 1994",444.15,445.82,443.62,444.49,444.49,"234,700,000"
"May 13, 1994",443.62,444.72,441.21,444.14,444.14,"252,070,000"
"May 12, 1994",441.5,444.8,441.5,443.75,443.75,"272,770,000"
"May 11, 1994",446.03,446.03,440.78,441.49,441.49,"277,400,000"
"May 10, 1994",442.37,446.84,442.37,446.01,446.01,"297,660,000"
"May 09, 1994",447.82,447.82,441.84,442.32,442.32,"250,870,000"
"May 06, 1994",451.37,451.37,445.64,447.82,447.82,"291,910,000"
"May 05, 1994",451.72,452.82,450.72,451.38,451.38,"255,690,000"
"May 04, 1994",453.04,453.11,449.87,451.72,451.72,"267,940,000"
"May 03, 1994",453.06,453.98,450.51,453.03,453.03,"288,270,000"
"May 02, 1994",450.91,453.57,449.05,453.02,453.02,"296,130,000"
"Apr 29, 1994",449.07,451.35,447.91,450.91,450.91,"293,970,000"
"Apr 28, 1994",451.84,452.23,447.97,449.1,449.1,"325,200,000"
"Apr 26, 1994",452.71,452.79,450.66,451.87,451.87,"288,120,000"
"Apr 25, 1994",447.64,452.71,447.58,452.71,452.71,"262,320,000"
"Apr 22, 1994",448.73,449.96,447.16,447.63,447.63,"295,710,000"
"Apr 21, 1994",441.96,449.14,441.96,448.73,448.73,"378,770,000"
"Apr 20, 1994",442.54,445.01,439.4,441.96,441.96,"366,540,000"
"Apr 19, 1994",442.54,444.82,438.83,442.54,442.54,"323,280,000"
"Apr 18, 1994",446.27,447.87,441.48,442.46,442.46,"271,470,000"
"Apr 15, 1994",446.38,447.85,445.81,446.18,446.18,"309,550,000"
"Apr 14, 1994",446.26,447.55,443.57,446.38,446.38,"275,130,000"
"Apr 13, 1994",447.63,448.57,442.62,446.26,446.26,"278,030,000"
"Apr 12, 1994",449.83,450.8,447.33,447.57,447.57,"257,990,000"
"Apr 11, 1994",447.12,450.34,447.1,449.87,449.87,"243,180,000"
"Apr 08, 1994",450.89,450.89,445.51,447.1,447.1,"264,090,000"
"Apr 07, 1994",448.11,451.1,446.38,450.88,450.88,"289,280,000"
"Apr 06, 1994",448.29,449.63,444.98,448.05,448.05,"302,000,000"
"Apr 05, 1994",439.14,448.29,439.14,448.29,448.29,"365,990,000"
"Apr 04, 1994",445.66,445.66,435.86,438.92,438.92,"344,390,000"
"Mar 31, 1994",445.55,447.16,436.16,445.77,445.77,"403,580,000"
"Mar 30, 1994",452.48,452.49,445.55,445.55,445.55,"390,520,000"
"Mar 29, 1994",460,460.32,452.43,452.48,452.48,"305,360,000"
"Mar 28, 1994",460.58,461.12,456.1,460,460,"287,350,000"
"Mar 25, 1994",464.35,465.29,460.58,460.58,460.58,"249,640,000"
"Mar 24, 1994",468.57,468.57,462.41,464.35,464.35,"303,740,000"
"Mar 23, 1994",468.89,470.38,468.52,468.54,468.54,"281,500,000"
"Mar 22, 1994",468.4,470.47,467.88,468.8,468.8,"282,240,000"
"Mar 21, 1994",471.06,471.06,467.23,468.54,468.54,"247,380,000"
"Mar 18, 1994",470.89,471.09,467.83,471.06,471.06,"462,240,000"
"Mar 17, 1994",469.42,471.05,468.62,470.9,470.9,"303,930,000"
"Mar 16, 1994",467.04,469.85,465.48,469.42,469.42,"307,640,000"
"Mar 15, 1994",467.39,468.99,466.04,467.01,467.01,"303,750,000"
"Mar 14, 1994",466.44,467.6,466.08,467.39,467.39,"260,150,000"
"Mar 11, 1994",463.86,466.61,462.54,466.44,466.44,"303,890,000"
"Mar 10, 1994",467.08,467.29,462.46,463.9,463.9,"369,370,000"
"Mar 09, 1994",465.94,467.42,463.4,467.06,467.06,"309,810,000"
"Mar 08, 1994",466.92,467.79,465.02,465.88,465.88,"298,110,000"
"Mar 07, 1994",464.74,468.07,464.74,466.91,466.91,"285,590,000"
"Mar 04, 1994",463.03,466.16,462.41,464.74,464.74,"311,850,000"
"Mar 03, 1994",464.81,464.83,462.5,463.01,463.01,"291,790,000"
"Mar 02, 1994",464.4,464.87,457.49,464.81,464.81,"361,130,000"
"Mar 01, 1994",467.19,467.43,462.02,464.44,464.44,"304,450,000"
"Feb 28, 1994",466.07,469.16,466.07,467.14,467.14,"268,690,000"
"Feb 25, 1994",464.33,466.48,464.33,466.07,466.07,"273,680,000"
"Feb 24, 1994",470.65,470.65,464.26,464.26,464.26,"342,940,000"
"Feb 23, 1994",471.48,472.41,469.47,470.69,470.69,"309,910,000"
"Feb 22, 1994",467.69,471.65,467.58,471.46,471.46,"270,900,000"
"Feb 18, 1994",470.29,471.09,466.07,467.69,467.69,"293,210,000"
"Feb 17, 1994",472.79,475.12,468.44,470.34,470.34,"340,030,000"
"Feb 16, 1994",472.53,474.16,471.94,472.79,472.79,"295,450,000"
"Feb 15, 1994",470.23,473.41,470.23,472.52,472.52,"306,790,000"
"Feb 14, 1994",470.18,471.99,469.05,470.23,470.23,"263,190,000"
"Feb 11, 1994",468.93,471.13,466.89,470.18,470.18,"213,740,000"
"Feb 10, 1994",472.81,473.13,468.91,468.93,468.93,"327,250,000"
"Feb 09, 1994",471.05,473.41,471.05,472.77,472.77,"332,670,000"
"Feb 08, 1994",471.76,472.33,469.5,471.05,471.05,"318,180,000"
"Feb 07, 1994",469.81,472.09,467.57,471.76,471.76,"348,270,000"
"Feb 04, 1994",480.68,481.02,469.28,469.81,469.81,"378,380,000"
"Feb 03, 1994",481.96,481.96,478.71,480.71,480.71,"318,350,000"
"Feb 02, 1994",479.62,482.23,479.57,482,482,"328,960,000"
"Feb 01, 1994",481.6,481.64,479.18,479.62,479.62,"322,510,000"
"Jan 31, 1994",478.7,482.85,478.7,481.61,481.61,"322,870,000"
"Jan 28, 1994",477.05,479.75,477.05,478.7,478.7,"313,140,000"
"Jan 27, 1994",473.2,477.52,473.2,477.05,477.05,"346,500,000"
"Jan 26, 1994",470.92,473.44,470.72,473.2,473.2,"304,660,000"
"Jan 25, 1994",471.97,472.56,470.27,470.92,470.92,"326,120,000"
"Jan 24, 1994",474.72,475.2,471.49,471.97,471.97,"296,900,000"
"Jan 21, 1994",474.98,475.56,473.72,474.72,474.72,"346,350,000"
"Jan 20, 1994",474.3,475,473.42,474.98,474.98,"310,450,000"
"Jan 19, 1994",474.25,474.7,472.21,474.3,474.3,"311,370,000"
"Jan 18, 1994",473.3,475.19,473.29,474.25,474.25,"308,840,000"
"Jan 17, 1994",474.91,474.91,472.84,473.3,473.3,"233,980,000"
"Jan 14, 1994",472.5,475.32,472.5,474.91,474.91,"304,920,000"
"Jan 13, 1994",474.17,474.17,471.8,472.47,472.47,"277,970,000"
"Jan 12, 1994",474.13,475.06,472.14,474.17,474.17,"310,690,000"
"Jan 11, 1994",475.27,475.28,473.27,474.13,474.13,"305,490,000"
"Jan 10, 1994",469.9,475.27,469.55,475.27,475.27,"319,490,000"
"Jan 07, 1994",467.09,470.26,467.03,469.9,469.9,"324,920,000"
"Jan 06, 1994",467.55,469,467.02,467.12,467.12,"365,960,000"
"Jan 05, 1994",466.89,467.82,465.92,467.55,467.55,"400,030,000"
"Jan 04, 1994",465.44,466.89,464.44,466.89,466.89,"326,600,000"
"Jan 03, 1994",466.51,466.94,464.36,465.44,465.44,"270,140,000"
"Dec 31, 1993",468.66,470.75,466.45,466.45,466.45,"168,590,000"
"Dec 30, 1993",470.58,470.58,468.09,468.64,468.64,"195,860,000"
"Dec 29, 1993",470.88,471.29,469.87,470.58,470.58,"269,570,000"
"Dec 28, 1993",470.61,471.05,469.43,470.94,470.94,"200,960,000"
"Dec 27, 1993",467.4,470.55,467.35,470.54,470.54,"171,200,000"
"Dec 23, 1993",467.3,468.97,467.3,467.38,467.38,"227,240,000"
"Dec 22, 1993",465.08,467.38,465.08,467.32,467.32,"272,440,000"
"Dec 21, 1993",465.84,465.92,464.03,465.3,465.3,"273,370,000"
"Dec 20, 1993",466.38,466.9,465.53,465.85,465.85,"255,900,000"
"Dec 17, 1993",463.34,466.38,463.34,466.38,466.38,"363,750,000"
"Dec 16, 1993",461.86,463.98,461.86,463.34,463.34,"284,620,000"
"Dec 15, 1993",463.06,463.69,461.84,461.84,461.84,"331,770,000"
"Dec 14, 1993",465.73,466.12,462.46,463.06,463.06,"275,050,000"
"Dec 13, 1993",463.93,465.71,462.71,465.7,465.7,"256,580,000"
"Dec 10, 1993",464.18,464.87,462.66,463.93,463.93,"245,620,000"
"Dec 09, 1993",466.29,466.54,463.87,464.18,464.18,"287,570,000"
"Dec 08, 1993",465.88,466.73,465.42,466.29,466.29,"314,460,000"
"Dec 07, 1993",466.43,466.77,465.44,466.76,466.76,"285,690,000"
"Dec 06, 1993",464.89,466.89,464.4,466.43,466.43,"292,370,000"
"Dec 03, 1993",463.13,464.89,462.67,464.89,464.89,"268,360,000"
"Dec 02, 1993",461.89,463.22,461.45,463.11,463.11,"256,370,000"
"Dec 01, 1993",461.93,464.47,461.63,461.89,461.89,"293,870,000"
"Nov 30, 1993",461.9,463.62,460.45,461.79,461.79,"286,660,000"
"Nov 29, 1993",463.06,464.83,461.83,461.9,461.9,"272,710,000"
"Nov 26, 1993",462.36,463.63,462.36,463.06,463.06,"90,220,000"
"Nov 24, 1993",461.03,462.9,461.03,462.36,462.36,"230,630,000"
"Nov 23, 1993",459.13,461.77,458.47,461.03,461.03,"260,400,000"
"Nov 22, 1993",462.6,462.6,457.08,459.13,459.13,"280,130,000"
"Nov 19, 1993",463.59,463.6,460.03,462.6,462.6,"302,970,000"
"Nov 18, 1993",464.83,464.88,461.73,463.62,463.62,"313,490,000"
"Nov 17, 1993",466.74,467.24,462.73,464.81,464.81,"316,940,000"
"Nov 16, 1993",463.75,466.74,462.97,466.74,466.74,"303,980,000"
"Nov 15, 1993",465.39,466.13,463.01,463.75,463.75,"251,030,000"
"Nov 12, 1993",462.64,465.84,462.64,465.39,465.39,"326,240,000"
"Nov 11, 1993",463.72,464.96,462.49,462.64,462.64,"283,820,000"
"Nov 10, 1993",460.4,463.72,459.57,463.72,463.72,"283,450,000"
"Nov 09, 1993",460.21,463.42,460.21,460.33,460.33,"276,360,000"
"Nov 08, 1993",459.57,461.54,458.78,460.21,460.21,"234,340,000"
"Nov 05, 1993",457.49,459.63,454.36,459.57,459.57,"336,890,000"
"Nov 04, 1993",463.02,463.16,457.26,457.49,457.49,"323,430,000"
"Nov 03, 1993",468.44,468.61,460.95,463.02,463.02,"342,110,000"
"Nov 02, 1993",469.1,469.1,466.2,468.44,468.44,"304,780,000"
"Nov 01, 1993",467.83,469.11,467.33,469.1,469.1,"256,030,000"
"Oct 29, 1993",467.72,468.2,467.37,467.83,467.83,"270,570,000"
"Oct 28, 1993",464.52,468.76,464.52,467.73,467.73,"301,220,000"
"Oct 27, 1993",464.3,464.61,463.36,464.61,464.61,"279,830,000"
"Oct 26, 1993",464.2,464.32,462.65,464.3,464.3,"284,530,000"
"Oct 25, 1993",463.27,464.49,462.05,464.2,464.2,"260,310,000"
"Oct 22, 1993",465.36,467.82,463.27,463.27,463.27,"301,440,000"
